Freq.	I(L1)/v(n001)
3.80189396320580e+004	(-4.55877576008966e+001dB,8.99393665186162e+001°)
3.84591782045373e+004	(-4.54877531418032e+001dB,8.99386668947093e+001°)
3.89045144994300e+004	(-4.53877485788420e+001dB,8.99379591396891e+001°)
3.93550075455797e+004	(-4.52877439095934e+001dB,8.99372431596914e+001°)
3.98107170553517e+004	(-4.51877391315815e+001dB,8.99365188597601e+001°)
4.02717034325479e+004	(-4.50877342422729e+001dB,8.99357861438344e+001°)
4.07380277804133e+004	(-4.49877292390749e+001dB,8.99350449147362e+001°)
4.12097519097351e+004	(-4.48877241193346e+001dB,8.99342950741566e+001°)
4.16869383470356e+004	(-4.47877188803372e+001dB,8.99335365226434e+001°)
4.21696503428603e+004	(-4.46877135193049e+001dB,8.99327691595876e+001°)
4.26579518801614e+004	(-4.45877080333947e+001dB,8.99319928832100e+001°)
4.31519076827787e+004	(-4.44877024196979e+001dB,8.99312075905475e+001°)
4.36515832240188e+004	(-4.43876966752377e+001dB,8.99304131774397e+001°)
4.41570447353335e+004	(-4.42876907969681e+001dB,8.99296095385146e+001°)
4.46683592150986e+004	(-4.41876847817721e+001dB,8.99287965671749e+001°)
4.51855944374945e+004	(-4.40876786264601e+001dB,8.99279741555836e+001°)
4.57088189614898e+004	(-4.39876723277681e+001dB,8.99271421946495e+001°)
4.62381021399284e+004	(-4.38876658823563e+001dB,8.99263005740130e+001°)
4.67735141287222e+004	(-4.37876592868068e+001dB,8.99254491820310e+001°)
4.73151258961505e+004	(-4.36876525376223e+001dB,8.99245879057623e+001°)
4.78630092322663e+004	(-4.35876456312239e+001dB,8.99237166309522e+001°)
4.84172367584124e+004	(-4.34876385639495e+001dB,8.99228352420177e+001°)
4.89778819368471e+004	(-4.33876313320514e+001dB,8.99219436220314e+001°)
4.95450190804816e+004	(-4.32876239316949e+001dB,8.99210416527066e+001°)
5.01187233627298e+004	(-4.31876163589557e+001dB,8.99201292143810e+001°)
5.06990708274730e+004	(-4.30876086098183e+001dB,8.99192061860009e+001°)
5.12861383991391e+004	(-4.29876006801734e+001dB,8.99182724451052e+001°)
5.18800038928988e+004	(-4.28875925658163e+001dB,8.99173278678084e+001°)
5.24807460249800e+004	(-4.27875842624441e+001dB,8.99163723287849e+001°)
5.30884444231016e+004	(-4.26875757656537e+001dB,8.99154057012515e+001°)
5.37031796370280e+004	(-4.25875670709394e+001dB,8.99144278569510e+001°)
5.43250331492461e+004	(-4.24875581736907e+001dB,8.99134386661346e+001°)
5.49540873857653e+004	(-4.23875490691895e+001dB,8.99124379975448e+001°)
5.55904257270432e+004	(-4.22875397526078e+001dB,8.99114257183979e+001°)
5.62341325190378e+004	(-4.21875302190052e+001dB,8.99104016943658e+001°)
5.68852930843871e+004	(-4.20875204633262e+001dB,8.99093657895585e+001°)
5.75439937337187e+004	(-4.19875104803975e+001dB,8.99083178665058e+001°)
5.82103217770902e+004	(-4.18875002649252e+001dB,8.99072577861386e+001°)
5.88843655355620e+004	(-4.17874898114922e+001dB,8.99061854077706e+001°)
5.95662143529041e+004	(-4.16874791145551e+001dB,8.99051005890791e+001°)
6.02559586074389e+004	(-4.15874681684414e+001dB,8.99040031860863e+001°)
6.09536897240201e+004	(-4.14874569673464e+001dB,8.99028930531397e+001°)
6.16595001861514e+004	(-4.13874455053302e+001dB,8.99017700428930e+001°)
6.23734835482452e+004	(-4.12874337763144e+001dB,8.99006340062855e+001°)
6.30957344480226e+004	(-4.11874217740793e+001dB,8.98994847925230e+001°)
6.38263486190582e+004	(-4.10874094922598e+001dB,8.98983222490569e+001°)
6.45654229034689e+004	(-4.09873969243430e+001dB,8.98971462215643e+001°)
6.53130552647507e+004	(-4.08873840636639e+001dB,8.98959565539267e+001°)
6.60693448007631e+004	(-4.07873709034024e+001dB,8.98947530882092e+001°)
6.68343917568650e+004	(-4.06873574365795e+001dB,8.98935356646396e+001°)
6.76082975392017e+004	(-4.05873436560534e+001dB,8.98923041215866e+001°)
6.83911647281465e+004	(-4.04873295545162e+001dB,8.98910582955379e+001°)
6.91830970918973e+004	(-4.03873151244895e+001dB,8.98897980210787e+001°)
6.99841996002310e+004	(-4.02873003583207e+001dB,8.98885231308691e+001°)
7.07945784384175e+004	(-4.01872852481790e+001dB,8.98872334556216e+001°)
7.16143410212940e+004	(-4.00872697860511e+001dB,8.98859288240783e+001°)
7.24435960075028e+004	(-3.99872539637369e+001dB,8.98846090629879e+001°)
7.32824533138943e+004	(-3.98872377728454e+001dB,8.98832739970823e+001°)
7.41310241300957e+004	(-3.97872212047899e+001dB,8.98819234490531e+001°)
7.49894209332496e+004	(-3.96872042507838e+001dB,8.98805572395273e+001°)
7.58577575029224e+004	(-3.95871869018356e+001dB,8.98791751870437e+001°)
7.67361489361860e+004	(-3.94871691487445e+001dB,8.98777771080278e+001°)
7.76247116628733e+004	(-3.93871509820951e+001dB,8.98763628167673e+001°)
7.85235634610114e+004	(-3.92871323922528e+001dB,8.98749321253872e+001°)
7.94328234724324e+004	(-3.91871133693584e+001dB,8.98734848438239e+001°)
8.03526122185660e+004	(-3.90870939033229e+001dB,8.98720207798000e+001°)
8.12830516164143e+004	(-3.89870739838223e+001dB,8.98705397387979e+001°)
8.22242649947115e+004	(-3.88870536002921e+001dB,8.98690415240337e+001°)
8.31763771102716e+004	(-3.87870327419215e+001dB,8.98675259364306e+001°)
8.41395141645240e+004	(-3.86870113976478e+001dB,8.98659927745917e+001°)
8.51138038202422e+004	(-3.85869895561507e+001dB,8.98644418347728e+001°)
8.60993752184647e+004	(-3.84869672058457e+001dB,8.98628729108548e+001°)
8.70963589956128e+004	(-3.83869443348788e+001dB,8.98612857943159e+001°)
8.81048873008062e+004	(-3.82869209311195e+001dB,8.98596802742028e+001°)
8.91250938133794e+004	(-3.81868969821546e+001dB,8.98580561371026e+001°)
9.01571137606006e+004	(-3.80868724752819e+001dB,8.98564131671133e+001°)
9.12010839355959e+004	(-3.79868473975028e+001dB,8.98547511458149e+001°)
9.22571427154813e+004	(-3.78868217355161e+001dB,8.98530698522393e+001°)
9.33254300797042e+004	(-3.77867954757105e+001dB,8.98513690628405e+001°)
9.44060876285975e+004	(-3.76867686041575e+001dB,8.98496485514638e+001°)
9.54992586021488e+004	(-3.75867411066039e+001dB,8.98479080893154e+001°)
9.66050878989866e+004	(-3.74867129684645e+001dB,8.98461474449308e+001°)
9.77237220955864e+004	(-3.73866841748142e+001dB,8.98443663841434e+001°)
9.88553094656993e+004	(-3.72866547103798e+001dB,8.98425646700525e+001°)
1.00000000000005e+005	(-3.71866245595324e+001dB,8.98407420629910e+001°)
1.01157945425995e+005	(-3.70865937062788e+001dB,8.98388983204922e+001°)
1.02329299228081e+005	(-3.69865621342529e+001dB,8.98370331972572e+001°)
1.03514216667940e+005	(-3.68865298267074e+001dB,8.98351464451209e+001°)
1.04712854805096e+005	(-3.67864967665044e+001dB,8.98332378130181e+001°)
1.05925372517735e+005	(-3.66864629361068e+001dB,8.98313070469490e+001°)
1.07151930523767e+005	(-3.65864283175686e+001dB,8.98293538899443e+001°)
1.08392691402126e+005	(-3.64863928925256e+001dB,8.98273780820302e+001°)
1.09647819614325e+005	(-3.63863566421853e+001dB,8.98253793601922e+001°)
1.10917481526246e+005	(-3.62863195473176e+001dB,8.98233574583389e+001°)
1.12201845430203e+005	(-3.61862815882439e+001dB,8.98213121072660e+001°)
1.13501081567238e+005	(-3.60862427448268e+001dB,8.98192430346183e+001°)
1.14815362149695e+005	(-3.59862029964597e+001dB,8.98171499648526e+001°)
1.16144861384041e+005	(-3.58861623220555e+001dB,8.98150326191998e+001°)
1.17489755493960e+005	(-3.57861207000357e+001dB,8.98128907156257e+001°)
1.18850222743708e+005	(-3.56860781083187e+001dB,8.98107239687928e+001°)
1.20226443461748e+005	(-3.55860345243079e+001dB,8.98085320900199e+001°)
1.21618600064644e+005	(-3.54859899248804e+001dB,8.98063147872428e+001°)
1.23026877081245e+005	(-3.53859442863738e+001dB,8.98040717649735e+001°)
1.24451461177145e+005	(-3.52858975845743e+001dB,8.98018027242589e+001°)
1.25892541179424e+005	(-3.51858497947036e+001dB,8.97995073626394e+001°)
1.27350308101673e+005	(-3.50858008914055e+001dB,8.97971853741070e+001°)
1.28824955169321e+005	(-3.49857508487329e+001dB,8.97948364490622e+001°)
1.30316677845237e+005	(-3.48856996401335e+001dB,8.97924602742711e+001°)
1.31825673855648e+005	(-3.47856472384362e+001dB,8.97900565328215e+001°)
1.33352143216340e+005	(-3.46855936158360e+001dB,8.97876249040786e+001°)
1.34896288259173e+005	(-3.45855387438798e+001dB,8.97851650636400e+001°)
1.36458313658900e+005	(-3.44854825934512e+001dB,8.97826766832904e+001°)
1.38038426460296e+005	(-3.43854251347546e+001dB,8.97801594309553e+001°)
1.39636836105602e+005	(-3.42853663372997e+001dB,8.97776129706544e+001°)
1.41253754462283e+005	(-3.41853061698852e+001dB,8.97750369624541e+001°)
1.42889395851118e+005	(-3.40852446005823e+001dB,8.97724310624199e+001°)
1.44543977074601e+005	(-3.39851815967174e+001dB,8.97697949225676e+001°)
1.46217717445680e+005	(-3.38851171248552e+001dB,8.97671281908143e+001°)
1.47910838816829e+005	(-3.37850511507805e+001dB,8.97644305109282e+001°)
1.49623565609452e+005	(-3.36849836394799e+001dB,8.97617015224783e+001°)
1.51356124843629e+005	(-3.35849145551239e+001dB,8.97589408607834e+001°)
1.53108746168212e+005	(-3.34848438610468e+001dB,8.97561481568598e+001°)
1.54881661891257e+005	(-3.33847715197280e+001dB,8.97533230373690e+001°)
1.56675107010824e+005	(-3.32846974927717e+001dB,8.97504651245645e+001°)
1.58489319246120e+005	(-3.31846217408865e+001dB,8.97475740362374e+001°)
1.60324539069013e+005	(-3.30845442238644e+001dB,8.97446493856622e+001°)
1.62181009735902e+005	(-3.29844649005595e+001dB,8.97416907815410e+001°)
1.64058977319963e+005	(-3.28843837288660e+001dB,8.97386978279473e+001°)
1.65958690743766e+005	(-3.27843006656959e+001dB,8.97356701242691e+001°)
1.67880401812266e+005	(-3.26842156669559e+001dB,8.97326072651511e+001°)
1.69824365246184e+005	(-3.25841286875240e+001dB,8.97295088404361e+001°)
1.71790838715769e+005	(-3.24840396812255e+001dB,8.97263744351058e+001°)
1.73780082874948e+005	(-3.23839486008082e+001dB,8.97232036292202e+001°)
1.75792361395879e+005	(-3.22838553979174e+001dB,8.97199959978572e+001°)
1.77827941003903e+005	(-3.21837600230703e+001dB,8.97167511110502e+001°)
1.79887091512889e+005	(-3.20836624256291e+001dB,8.97134685337253e+001°)
1.81970085861009e+005	(-3.19835625537744e+001dB,8.97101478256384e+001°)
1.84077200146906e+005	(-3.18834603544776e+001dB,8.97067885413097e+001°)
1.86208713666298e+005	(-3.17833557734724e+001dB,8.97033902299592e+001°)
1.88364908948991e+005	(-3.16832487552261e+001dB,8.96999524354397e+001°)
1.90546071796336e+005	(-3.15831392429096e+001dB,8.96964746961696e+001°)
1.92752491319105e+005	(-3.14830271783676e+001dB,8.96929565450651e+001°)
1.94984459975816e+005	(-3.13829125020871e+001dB,8.96893975094702e+001°)
1.97242273611497e+005	(-3.12827951531660e+001dB,8.96857971110872e+001°)
1.99526231496900e+005	(-3.11826750692804e+001dB,8.96821548659050e+001°)
2.01836636368168e+005	(-3.10825521866513e+001dB,8.96784702841270e+001°)
2.04173794466965e+005	(-3.09824264400108e+001dB,8.96747428700976e+001°)
2.06538015581065e+005	(-3.08822977625669e+001dB,8.96709721222279e+001°)
2.08929613085416e+005	(-3.07821660859682e+001dB,8.96671575329202e+001°)
2.11348903983677e+005	(-3.06820313402671e+001dB,8.96632985884913e+001°)
2.13796208950236e+005	(-3.05818934538825e+001dB,8.96593947690949e+001°)
2.16271852372715e+005	(-3.04817523535618e+001dB,8.96554455486423e+001°)
2.18776162394968e+005	(-3.03816079643413e+001dB,8.96514503947228e+001°)
2.21309470960577e+005	(-3.02814602095066e+001dB,8.96474087685219e+001°)
2.23872113856847e+005	(-3.01813090105514e+001dB,8.96433201247392e+001°)
2.26464430759319e+005	(-3.00811542871352e+001dB,8.96391839115044e+001°)
2.29086765276791e+005	(-2.99809959570411e+001dB,8.96349995702921e+001°)
2.31739464996862e+005	(-2.98808339361309e+001dB,8.96307665358356e+001°)
2.34422881532006e+005	(-2.97806681383009e+001dB,8.96264842360392e+001°)
2.37137370566180e+005	(-2.96804984754353e+001dB,8.96221520918891e+001°)
2.39883291901963e+005	(-2.95803248573593e+001dB,8.96177695173629e+001°)
2.42661009508256e+005	(-2.94801471917908e+001dB,8.96133359193379e+001°)
2.45470891568518e+005	(-2.93799653842906e+001dB,8.96088506974974e+001°)
2.48313310529572e+005	(-2.92797793382126e+001dB,8.96043132442366e+001°)
2.51188643150973e+005	(-2.91795889546512e+001dB,8.95997229445656e+001°)
2.54097270554946e+005	(-2.90793941323890e+001dB,8.95950791760120e+001°)
2.57039578276902e+005	(-2.89791947678419e+001dB,8.95903813085215e+001°)
2.60015956316543e+005	(-2.88789907550042e+001dB,8.95856287043566e+001°)
2.63026799189554e+005	(-2.87787819853913e+001dB,8.95808207179944e+001°)
2.66072505979897e+005	(-2.86785683479817e+001dB,8.95759566960220e+001°)
2.69153480392708e+005	(-2.85783497291572e+001dB,8.95710359770305e+001°)
2.72270130807808e+005	(-2.84781260126426e+001dB,8.95660578915073e+001°)
2.75422870333833e+005	(-2.83778970794423e+001dB,8.95610217617266e+001°)
2.78612116862994e+005	(-2.82776628077771e+001dB,8.95559269016379e+001°)
2.81838293126463e+005	(-2.81774230730188e+001dB,8.95507726167527e+001°)
2.85101826750408e+005	(-2.80771777476227e+001dB,8.95455582040297e+001°)
2.88403150312678e+005	(-2.79769267010597e+001dB,8.95402829517572e+001°)
2.91742701400135e+005	(-2.78766697997454e+001dB,8.95349461394343e+001°)
2.95120922666657e+005	(-2.77764069069692e+001dB,8.95295470376497e+001°)
2.98538261891814e+005	(-2.76761378828197e+001dB,8.95240849079582e+001°)
3.01995172040220e+005	(-2.75758625841103e+001dB,8.95185590027557e+001°)
3.05492111321570e+005	(-2.74755808643017e+001dB,8.95129685651513e+001°)
3.09029543251378e+005	(-2.73752925734227e+001dB,8.95073128288377e+001°)
3.12607936712415e+005	(-2.72749975579901e+001dB,8.95015910179587e+001°)
3.16227766016857e+005	(-2.71746956609255e+001dB,8.94958023469753e+001°)
3.19889510969160e+005	(-2.70743867214707e+001dB,8.94899460205280e+001°)
3.23593656929648e+005	(-2.69740705751011e+001dB,8.94840212332984e+001°)
3.27340694878859e+005	(-2.68737470534368e+001dB,8.94780271698662e+001°)
3.31131121482612e+005	(-2.67734159841517e+001dB,8.94719630045659e+001°)
3.34965439157849e+005	(-2.66730771908807e+001dB,8.94658279013386e+001°)
3.38844156139224e+005	(-2.65727304931242e+001dB,8.94596210135828e+001°)
3.42767786546472e+005	(-2.64723757061504e+001dB,8.94533414840015e+001°)
3.46736850452553e+005	(-2.63720126408958e+001dB,8.94469884444466e+001°)
3.50751873952590e+005	(-2.62716411038628e+001dB,8.94405610157606e+001°)
3.54813389233598e+005	(-2.61712608970147e+001dB,8.94340583076151e+001°)
3.58921934645028e+005	(-2.60708718176689e+001dB,8.94274794183463e+001°)
3.63078054770124e+005	(-2.59704736583867e+001dB,8.94208234347869e+001°)
3.67282300498108e+005	(-2.58700662068613e+001dB,8.94140894320959e+001°)
3.71535229097196e+005	(-2.57696492458022e+001dB,8.94072764735834e+001°)
3.75837404288468e+005	(-2.56692225528179e+001dB,8.94003836105336e+001°)
3.80189396320585e+005	(-2.55687859002944e+001dB,8.93934098820231e+001°)
3.84591782045378e+005	(-2.54683390552725e+001dB,8.93863543147364e+001°)
3.89045144994305e+005	(-2.53678817793203e+001dB,8.93792159227771e+001°)
3.93550075455802e+005	(-2.52674138284043e+001dB,8.93719937074756e+001°)
3.98107170553522e+005	(-2.51669349527562e+001dB,8.93646866571929e+001°)
4.02717034325485e+005	(-2.50664448967372e+001dB,8.93572937471205e+001°)
4.07380277804139e+005	(-2.49659433986983e+001dB,8.93498139390756e+001°)
4.12097519097356e+005	(-2.48654301908383e+001dB,8.93422461812928e+001°)
4.16869383470362e+005	(-2.47649049990574e+001dB,8.93345894082112e+001°)
4.21696503428609e+005	(-2.46643675428076e+001dB,8.93268425402565e+001°)
4.26579518801620e+005	(-2.45638175349396e+001dB,8.93190044836194e+001°)
4.31519076827793e+005	(-2.44632546815459e+001dB,8.93110741300288e+001°)
4.36515832240194e+005	(-2.43626786818001e+001dB,8.93030503565197e+001°)
4.41570447353341e+005	(-2.42620892277919e+001dB,8.92949320251972e+001°)
4.46683592150992e+005	(-2.41614860043590e+001dB,8.92867179829940e+001°)
4.51855944374951e+005	(-2.40608686889143e+001dB,8.92784070614242e+001°)
4.57088189614904e+005	(-2.39602369512686e+001dB,8.92699980763298e+001°)
4.62381021399290e+005	(-2.38595904534496e+001dB,8.92614898276232e+001°)
4.67735141287228e+005	(-2.37589288495164e+001dB,8.92528810990231e+001°)
4.73151258961511e+005	(-2.36582517853690e+001dB,8.92441706577848e+001°)
4.78630092322669e+005	(-2.35575588985538e+001dB,8.92353572544239e+001°)
4.84172367584131e+005	(-2.34568498180635e+001dB,8.92264396224344e+001°)
4.89778819368478e+005	(-2.33561241641333e+001dB,8.92174164779997e+001°)
4.95450190804822e+005	(-2.32553815480308e+001dB,8.92082865196973e+001°)
5.01187233627305e+005	(-2.31546215718416e+001dB,8.91990484281966e+001°)
5.06990708274737e+005	(-2.30538438282494e+001dB,8.91897008659493e+001°)
5.12861383991398e+005	(-2.29530479003105e+001dB,8.91802424768727e+001°)
5.18800038928995e+005	(-2.28522333612232e+001dB,8.91706718860257e+001°)
5.24807460249807e+005	(-2.27513997740910e+001dB,8.91609876992766e+001°)
5.30884444231023e+005	(-2.26505466916802e+001dB,8.91511885029632e+001°)
5.37031796370288e+005	(-2.25496736561716e+001dB,8.91412728635446e+001°)
5.43250331492469e+005	(-2.24487801989058e+001dB,8.91312393272443e+001°)
5.49540873857661e+005	(-2.23478658401224e+001dB,8.91210864196849e+001°)
5.55904257270440e+005	(-2.22469300886926e+001dB,8.91108126455132e+001°)
5.62341325190386e+005	(-2.21459724418453e+001dB,8.91004164880166e+001°)
5.68852930843879e+005	(-2.20449923848862e+001dB,8.90898964087297e+001°)
5.75439937337195e+005	(-2.19439893909101e+001dB,8.90792508470301e+001°)
5.82103217770910e+005	(-2.18429629205055e+001dB,8.90684782197256e+001°)
5.88843655355628e+005	(-2.17419124214527e+001dB,8.90575769206290e+001°)
5.95662143529050e+005	(-2.16408373284137e+001dB,8.90465453201236e+001°)
6.02559586074397e+005	(-2.15397370626142e+001dB,8.90353817647158e+001°)
6.09536897240209e+005	(-2.14386110315182e+001dB,8.90240845765777e+001°)
6.16595001861523e+005	(-2.13374586284939e+001dB,8.90126520530764e+001°)
6.23734835482460e+005	(-2.12362792324715e+001dB,8.90010824662910e+001°)
6.30957344480235e+005	(-2.11350722075920e+001dB,8.89893740625177e+001°)
6.38263486190591e+005	(-2.10338369028476e+001dB,8.89775250617606e+001°)
6.45654229034698e+005	(-2.09325726517125e+001dB,8.89655336572089e+001°)
6.53130552647516e+005	(-2.08312787717647e+001dB,8.89533980147006e+001°)
6.60693448007640e+005	(-2.07299545642979e+001dB,8.89411162721706e+001°)
6.68343917568659e+005	(-2.06285993139237e+001dB,8.89286865390845e+001°)
6.76082975392027e+005	(-2.05272122881635e+001dB,8.89161068958560e+001°)
6.83911647281475e+005	(-2.04257927370302e+001dB,8.89033753932485e+001°)
6.91830970918982e+005	(-2.03243398925990e+001dB,8.88904900517599e+001°)
6.99841996002320e+005	(-2.02228529685667e+001dB,8.88774488609899e+001°)
7.07945784384185e+005	(-2.01213311598010e+001dB,8.88642497789893e+001°)
7.16143410212950e+005	(-2.00197736418766e+001dB,8.88508907315911e+001°)
7.24435960075038e+005	(-1.99181795706003e+001dB,8.88373696117217e+001°)
7.32824533138953e+005	(-1.98165480815234e+001dB,8.88236842786929e+001°)
7.41310241300967e+005	(-1.97148782894418e+001dB,8.88098325574729e+001°)
7.49894209332506e+005	(-1.96131692878826e+001dB,8.87958122379358e+001°)
7.58577575029235e+005	(-1.95114201485775e+001dB,8.87816210740897e+001°)
7.67361489361870e+005	(-1.94096299209227e+001dB,8.87672567832808e+001°)
7.76247116628744e+005	(-1.93077976314242e+001dB,8.87527170453752e+001°)
7.85235634610125e+005	(-1.92059222831291e+001dB,8.87379995019146e+001°)
7.94328234724335e+005	(-1.91040028550409e+001dB,8.87231017552479e+001°)
8.03526122185671e+005	(-1.90020383015206e+001dB,8.87080213676352e+001°)
8.12830516164154e+005	(-1.89000275516711e+001dB,8.86927558603258e+001°)
8.22242649947127e+005	(-1.87979695087057e+001dB,8.86773027126064e+001°)
8.31763771102727e+005	(-1.86958630492992e+001dB,8.86616593608213e+001°)
8.41395141645252e+005	(-1.85937070229224e+001dB,8.86458231973608e+001°)
8.51138038202434e+005	(-1.84915002511582e+001dB,8.86297915696190e+001°)
8.60993752184659e+005	(-1.83892415269999e+001dB,8.86135617789183e+001°)
8.70963589956140e+005	(-1.82869296141301e+001dB,8.85971310793999e+001°)
8.81048873008074e+005	(-1.81845632461799e+001dB,8.85804966768793e+001°)
8.91250938133806e+005	(-1.80821411259694e+001dB,8.85636557276644e+001°)
9.01571137606018e+005	(-1.79796619247256e+001dB,8.85466053373367e+001°)
9.12010839355972e+005	(-1.78771242812805e+001dB,8.85293425594918e+001°)
9.22571427154826e+005	(-1.77745268012468e+001dB,8.85118643944400e+001°)
9.33254300797055e+005	(-1.76718680561706e+001dB,8.84941677878630e+001°)
9.44060876285988e+005	(-1.75691465826614e+001dB,8.84762496294277e+001°)
9.54992586021501e+005	(-1.74663608814977e+001dB,8.84581067513532e+001°)
9.66050878989880e+005	(-1.73635094167078e+001dB,8.84397359269301e+001°)
9.77237220955878e+005	(-1.72605906146253e+001dB,8.84211338689905e+001°)
9.88553094657007e+005	(-1.71576028629180e+001dB,8.84022972283261e+001°)
1.00000000000007e+006	(-1.70545445095898e+001dB,8.83832225920526e+001°)
1.01157945425997e+006	(-1.69514138619541e+001dB,8.83639064819185e+001°)
1.02329299228082e+006	(-1.68482091855792e+001dB,8.83443453525561e+001°)
1.03514216667942e+006	(-1.67449287032025e+001dB,8.83245355896712e+001°)
1.04712854805097e+006	(-1.66415705936153e+001dB,8.83044735081714e+001°)
1.05925372517736e+006	(-1.65381329905142e+001dB,8.82841553502275e+001°)
1.07151930523768e+006	(-1.64346139813213e+001dB,8.82635772832683e+001°)
1.08392691402128e+006	(-1.63310116059689e+001dB,8.82427353979037e+001°)
1.09647819614326e+006	(-1.62273238556502e+001dB,8.82216257057742e+001°)
1.10917481526248e+006	(-1.61235486715333e+001dB,8.82002441373240e+001°)
1.12201845430204e+006	(-1.60196839434379e+001dB,8.81785865394935e+001°)
1.13501081567239e+006	(-1.59157275084728e+001dB,8.81566486733292e+001°)
1.14815362149696e+006	(-1.58116771496347e+001dB,8.81344262115061e+001°)
1.16144861384042e+006	(-1.57075305943638e+001dB,8.81119147357599e+001°)
1.17489755493961e+006	(-1.56032855130583e+001dB,8.80891097342250e+001°)
1.18850222743710e+006	(-1.54989395175438e+001dB,8.80660065986737e+001°)
1.20226443461750e+006	(-1.53944901594971e+001dB,8.80426006216529e+001°)
1.21618600064645e+006	(-1.52899349288225e+001dB,8.80188869935142e+001°)
1.23026877081247e+006	(-1.51852712519796e+001dB,8.79948607993317e+001°)
1.24451461177147e+006	(-1.50804964902600e+001dB,8.79705170157034e+001°)
1.25892541179426e+006	(-1.49756079380112e+001dB,8.79458505074311e+001°)
1.27350308101675e+006	(-1.48706028208073e+001dB,8.79208560240732e+001°)
1.28824955169322e+006	(-1.47654782935615e+001dB,8.78955281963643e+001°)
1.30316677845239e+006	(-1.46602314385823e+001dB,8.78698615324971e+001°)
1.31825673855650e+006	(-1.45548592635677e+001dB,8.78438504142585e+001°)
1.33352143216342e+006	(-1.44493586995377e+001dB,8.78174890930150e+001°)
1.34896288259175e+006	(-1.43437265987009e+001dB,8.77907716855392e+001°)
1.36458313658902e+006	(-1.42379597322550e+001dB,8.77636921696717e+001°)
1.38038426460298e+006	(-1.41320547881164e+001dB,8.77362443798087e+001°)
1.39636836105604e+006	(-1.40260083685774e+001dB,8.77084220022100e+001°)
1.41253754462285e+006	(-1.39198169878892e+001dB,8.76802185701157e+001°)
1.42889395851120e+006	(-1.38134770697656e+001dB,8.76516274586662e+001°)
1.44543977074603e+006	(-1.37069849448063e+001dB,8.76226418796135e+001°)
1.46217717445682e+006	(-1.36003368478362e+001dB,8.75932548758153e+001°)
1.47910838816831e+006	(-1.34935289151568e+001dB,8.75634593155010e+001°)
1.49623565609454e+006	(-1.33865571817076e+001dB,8.75332478862991e+001°)
1.51356124843632e+006	(-1.32794175781322e+001dB,8.75026130890139e+001°)
1.53108746168214e+006	(-1.31721059277470e+001dB,8.74715472311404e+001°)
1.54881661891259e+006	(-1.30646179434079e+001dB,8.74400424201029e+001°)
1.56675107010826e+006	(-1.29569492242706e+001dB,8.74080905562056e+001°)
1.58489319246123e+006	(-1.28490952524408e+001dB,8.73756833252793e+001°)
1.60324539069016e+006	(-1.27410513895098e+001dB,8.73428121910107e+001°)
1.62181009735905e+006	(-1.26328128729702e+001dB,8.73094683869366e+001°)
1.64058977319966e+006	(-1.25243748125076e+001dB,8.72756429080873e+001°)
1.65958690743768e+006	(-1.24157321861625e+001dB,8.72413265022617e+001°)
1.67880401812268e+006	(-1.23068798363571e+001dB,8.72065096609132e+001°)
1.69824365246187e+006	(-1.21978124657820e+001dB,8.71711826096294e+001°)
1.71790838715771e+006	(-1.20885246331356e+001dB,8.71353352981813e+001°)
1.73780082874950e+006	(-1.19790107487111e+001dB,8.70989573901223e+001°)
1.75792361395882e+006	(-1.18692650698241e+001dB,8.70620382519110e+001°)
1.77827941003905e+006	(-1.17592816960733e+001dB,8.70245669415350e+001°)
1.79887091512892e+006	(-1.16490545644285e+001dB,8.69865321966060e+001°)
1.81970085861011e+006	(-1.15385774441363e+001dB,8.69479224219009e+001°)
1.84077200146909e+006	(-1.14278439314374e+001dB,8.69087256763166e+001°)
1.86208713666300e+006	(-1.13168474440857e+001dB,8.68689296592074e+001°)
1.88364908948994e+006	(-1.12055812156612e+001dB,8.68285216960717e+001°)
1.90546071796338e+006	(-1.10940382896662e+001dB,8.67874887235503e+001°)
1.92752491319107e+006	(-1.09822115133966e+001dB,8.67458172736991e+001°)
1.94984459975819e+006	(-1.08700935315761e+001dB,8.67034934574954e+001°)
1.97242273611500e+006	(-1.07576767797437e+001dB,8.66605029475335e+001°)
1.99526231496902e+006	(-1.06449534773821e+001dB,8.66168309598645e+001°)
2.01836636368171e+006	(-1.05319156207756e+001dB,8.65724622349293e+001°)
2.04173794466968e+006	(-1.04185549755839e+001dB,8.65273810175339e+001°)
2.06538015581068e+006	(-1.03048630691181e+001dB,8.64815710358101e+001°)
2.08929613085419e+006	(-1.01908311823054e+001dB,8.64350154791013e+001°)
2.11348903983680e+006	(-1.00764503413271e+001dB,8.63876969747109e+001°)
2.13796208950239e+006	(-9.96171130891274e+000dB,8.63395975634429e+001°)
2.16271852372718e+006	(-9.84660457527507e+000dB,8.62906986738642e+001°)
2.18776162394971e+006	(-9.73112034866679e+000dB,8.62409810952082e+001°)
2.21309470960580e+006	(-9.61524854554046e+000dB,8.61904249488383e+001°)
2.23872113856850e+006	(-9.49897878029149e+000dB,8.61390096581793e+001°)
2.26464430759322e+006	(-9.38230035456274e+000dB,8.60867139170245e+001°)
2.29086765276794e+006	(-9.26520224608833e+000dB,8.60335156561116e+001°)
2.31739464996865e+006	(-9.14767309705259e+000dB,8.59793920078613e+001°)
